id,"Given this broad definition of computation, do you have any experience teaching computation to undergraduate physics students?",Which of the following programs in computational physics are offered as part of the undergraduate curriculum? -A BS/BA degree in computational physics ,Which of the following programs in computational physics are offered as part of the undergraduate curriculum? - A minor in computational physics ,Which of the following programs in computational physics are offered as part of the undergraduate curriculum? - A certificate in computational physics ,Which of the following programs in computational physics are offered as part of the undergraduate curriculum? - Other - please specify:,Which of the following programs in computational physics are offered as part of the undergraduate curriculum? - None of the above ,Which of the following programs in computational physics are offered as part of the undergraduate curriculum? - Other - please specify: (TEXT),How is computation taught to your undergraduate physics majors? - Introductory undergraduate physics courses that use computation ,How is computation taught to your undergraduate physics majors? - Introductory undergraduate physics courses that use computation (REQUIRED),How is computation taught to your undergraduate physics majors? - Introductory undergraduate physics courses that use computation (ELECTIVES),How is computation taught to your undergraduate physics majors? - Advanced undergraduate physics that use computation,How is computation taught to your undergraduate physics majors? - Advanced undergraduate physics that use computation - (REQUIRED),How is computation taught to your undergraduate physics majors? - Advanced undergraduate physics that use computation - (ELECTIVES),How is computation taught to your undergraduate physics majors? - Research experiences where undergraduates use computation,How is computation taught to your undergraduate physics majors? - Research experiences where undergraduates use computation - (REQUIRED),How is computation taught to your undergraduate physics majors? - Research experiences where undergraduates use computation - (ELECTIVES),How is computation taught to your undergraduate physics majors? - The department does not use computation with its undergraduates. ,How is computation taught to your undergraduate physics majors? - Other - please specify: ,How is computation taught to your undergraduate physics majors? - Other - please specify: (TEXT),"In introductory physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Computing environments such as Matlab, Mathematica, Maple, Sage, Maxima ","In introductory physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Scripting languages such as Python, VPython ","In introductory physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Compiled languages such as Java, C/C++ ","In introductory physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Excel/Spreadsheets ","In introductory physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Other - please specify:","In introductory physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Other - please specify: (TEXT)","In advanced physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Computing environments such as Matlab, Mathematica, Maple, Sage, Maxima ","In advanced physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Scripting languages such as Python, VPython ","In advanced physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Compiled languages such as Java, C/C++ ","In advanced physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Excel/Spreadsheets ","In advanced physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Other - please specify:","In advanced physics courses where computation is taught, which categories of software packages or programming languages do your students use? - Other - please specify: (TEXT)",Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Answering homework questions about computation,"Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Through completing interactive activities in class (e.g., answering clicker questions about computation)",Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Answering exam questions about computation,Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Using a pre-constructed simulation to solve homework problems ,Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Creating/developing a simulation of some physical phenomenon in class ,Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Creating/developing a simulation of some physical phenomenon outside of class,Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Completing a course project where they model some physical phenomenon with computation ,Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Other - please specify: ,Think about the class you most recently taught that included computation. Did the students use computation to solve physics problems in your undergraduate course? - Other - please specify: (TEXT)," In the undergraduate physics courses you most recently taught that included computation, did you also teach the following programming practices? - Documenting code"," In the undergraduate physics courses you most recently taught that included computation, did you also teach the following programming practices? - Debugging code"," In the undergraduate physics courses you most recently taught that included computation, did you also teach the following programming practices? - Controlling versions","In your department, do undergraduate students have access to university-owned workstations with installed computational software packages/programming languages (e.g., MATLAB, Mathematica, Python, C/C++)?",How often do undergraduate students make use of these workstations for their computational coursework?,How often do undergraduate students make use of these workstations for their computational research?,"In your department, do undergraduate students have access to high performance computing (HPC)/supercomputing cluster(s)?",How often do undergraduate students make use of the HPC(s) for computational courses?,How often do undergraduate students make use of the HPC(s) for computational research?,"How often are the following computational software packages/programming languages used by undergraduates in the computational course you most recently taught? - Scripting languages such as Python, Vpython","How often are the following computational software packages/programming languages used by undergraduates in the computational course you most recently taught? - Compiled languages such as Java, C/C++",How often are the following computational software packages/programming languages used by undergraduates in the computational course you most recently taught? - Excel/Spreadsheets,"How often are the following computational software packages/programming languages used by undergraduates in the computational course you most recently taught? - Computing environments such as Matlab, Mathematica, Maple, Sage, Maxima",How often are the following computational software packages/programming languages used by undergraduates in the computational course you most recently taught? - Other - please specify: ,How often are the following computational software packages/programming languages used by undergraduates in the computational course you most recently taught? - Other - please specify: (TEXT),Does your university/college/department have a site license for: MATLAB,Does your university/college/department have a site license for: Mathematica,Does your university/college/department have a site license for: Maple,Does your university/college/department have a site license for: Other - please specify:,Does your university/college/department have a site license for: Other - please specify: (TEXT),What ways do you personally support undergraduates in gaining computation skills?,"In your department, how well supported is computation by: The university administration","In your department, how well supported is computation by: The department administration","In your department, how well supported is computation by: Physics faculty members",Which of the following are true in your department with regard to computation physics education in the undergraduate curriculum? - Faculty members get release time to develop or enhance undergraduate computational courses.,Which of the following are true in your department with regard to computation physics education in the undergraduate curriculum? - Faculty members receive a stipend to develop or enhance undergraduate computational courses. ,Which of the following are true in your department with regard to computation physics education in the undergraduate curriculum? - TA's are allocated specifically for undergraduate computational courses.,Which of the following are true in your department with regard to computation physics education in the undergraduate curriculum? - Faculty members are actively discouraged from developing or enhancing undergraduate computational courses. ,Which of the following are true in your department with regard to computation physics education in the undergraduate curriculum? - My department is apathetic toward undergraduate computational courses. ,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Access to a lab dedicated to computational physics ,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Access to specialized software,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Access to specialized hardware,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Additional research funds,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Release time to learn new computer methods and/or tools ,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Training on integrating computational physics in the curriculum ,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Credit towards tenure and promotion,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Stipends,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Release time to develop computational exercises ,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Other,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - None of the above,Which of the following resources are provided by your institution to support faculty to include computational physics in your undergraduate curriculum? - Other (TEXT),Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Computer lab space,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Personal computers for students provided by the department,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Adequate computing power,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Accessible research funds,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Research experience opportunities,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Independent studies in computational physics,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Other - please specify:,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - None of the above,Which of the following resources are provided to support students to learn computation in your undergraduate physics program? - Other - please specify: (TEXT),What are your motivations for teaching computational physics at the undergraduate level? -  Personal research interest ,What are your motivations for teaching computational physics at the undergraduate level? -  Providing workforce skills for students,What are your motivations for teaching computational physics at the undergraduate level? -  I believe computation is the future of physics. ,What are your motivations for teaching computational physics at the undergraduate level? -  University mandate,What are your motivations for teaching computational physics at the undergraduate level? -  Department mandate,What are your motivations for teaching computational physics at the undergraduate level? -  Department rewards,What are your motivations for teaching computational physics at the undergraduate level? -  I believe it's the best way to learn physics.,What are your motivations for teaching computational physics at the undergraduate level? -  Other - please specify:,What are your motivations for teaching computational physics at the undergraduate level? -  Other - please specify: (TEXT), Indicate your level of agreement with the following statements reflecting back on when you transitioned to include computation in the undergraduate physics courses you teach. - You had adequate resources to make changes., Indicate your level of agreement with the following statements reflecting back on when you transitioned to include computation in the undergraduate physics courses you teach. - You had to work with additional faculty (team teaching)., Indicate your level of agreement with the following statements reflecting back on when you transitioned to include computation in the undergraduate physics courses you teach. - You had to convince department of the merit of computation., Indicate your level of agreement with the following statements reflecting back on when you transitioned to include computation in the undergraduate physics courses you teach. - There was resistance from other faculty., Indicate your level of agreement with the following statements reflecting back on when you transitioned to include computation in the undergraduate physics courses you teach. - There was resistance from students., Indicate your level of agreement with the following statements reflecting back on when you transitioned to include computation in the undergraduate physics courses you teach. - There was resistance from other departments., Indicate your level of agreement with the following statements reflecting back on when you transitioned to include computation in the undergraduate physics courses you teach. - There was resistance from administration.,The following experiences have enabled me to include computation in the undergraduate courses I teach: - Department and/or colleagues gave support to personalize and alter individual courses.,"The following experiences have enabled me to include computation in the undergraduate courses I teach: - Computational work fits into broader academic profile (e.g., major sequences).",The following experiences have enabled me to include computation in the undergraduate courses I teach: - I received pedagogical support to learn best practices for teaching computation.,The following experiences have enabled me to include computation in the undergraduate courses I teach: - Undergraduate students are prepared and have experience in computation.,The following experiences have enabled me to include computation in the undergraduate courses I teach: - Students are requesting more computational skills in the curriculum.,"The following experiences have enabled me to include computation in the undergraduate courses I teach: - There is institutional support for computation in the undergraduate curriculum (e.g., curricula reform, faculty, programs, college, etc.).",Tell us about the process of including computation in your curriculum. - What successes did you achieve? ,Tell us about the process of including computation in your curriculum. - What barriers did you face and how they were overcome? , Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - Computational physics is hard to teach in the classroom., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - Computational physics is quickly changing., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - I do not personally have the academic background to teach computation., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - I have no interest in computation., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - I do not have room to add material to the undergraduate courses I teach., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - There is no institutional support for me to learn computational methods., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - There is institutional resistance to including computation in the undergraduate curriculum., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - There is resistance from undergraduate students to including computation in physics., Rate the degree to which you agree or disagree with the following statements. I do not include computation in my undergraduate curriculum because: - Students learn same skills elsewhere in their undergraduate education., Rate the degree to which you agree or disagree with the following statements. For the following questions we would like to understand your personal perspective of the role of computation in physics. - I think that computation is important for undergraduate physics research., Rate the degree to which you agree or disagree with the following statements. For the following questions we would like to understand your personal perspective of the role of computation in physics. - I think that learning computation is important for undergraduate physics majors., Rate the degree to which you agree or disagree with the following statements. For the following questions we would like to understand your personal perspective of the role of computation in physics. - The undergraduate program in my department values instructing undergraduate physics majors in computation.,"With regard to your personal research, rate the degree to which you agree or disagree with the following statements: - Computation can solve unsolvable (analytical) problems.","With regard to your personal research, rate the degree to which you agree or disagree with the following statements: - Computation is generalizable to many different kinds of problems.","With regard to your personal research, rate the degree to which you agree or disagree with the following statements: - Computation affords visualization (graphs, animations) of solutions.","With regard to your personal research, rate the degree to which you agree or disagree with the following statements: - Computational research is attractive to funding agencies.",Rate the degree to which you agree or disagree with the following aspects of learning computation: - Computation is used in many science and engineering applications.,Rate the degree to which you agree or disagree with the following aspects of learning computation: - Computation can solve unsolvable (analytical) problems.,Rate the degree to which you agree or disagree with the following aspects of learning computation: - Computation is generalizable to many different kinds of problems.,"Rate the degree to which you agree or disagree with the following aspects of learning computation: - Computation affords visualization (graphs, animations) of solutions.",Rate the degree to which you agree or disagree with the following aspects of learning computation: - Computation focuses student's attention on modeling the important physics of a problem.,Rate the degree to which you agree or disagree with the following aspects of learning computation: - Learning computation prepares students for the modern scientific workforce.,Rate the degree to which you agree or disagree with the following aspects of learning computation: - Computation allows me to bring new physics into the classroom that I otherwise couldn't.,Rate the degree to which you agree or disagree with the following aspects of learning computation: - Computation allows me to bring new problems into the classroom that I otherwise couldn't.,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Hiring new faculty members,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Tenure and promotion decisions,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Allocating resources for programs or tracks within the undergraduate major,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Allocating resources for individual undergraduate courses,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Changing undergraduate service courses,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Changing courses for undergraduate majors,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Releasing time for faculty to develop computation in undergraduate courses,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Pursuing university funding,What level of consideration does your department give to undergraduate instruction in computation when making decisions regarding: - Pursuing grant funding,Do you have concrete and actionable plans to increase your use of computation in your own undergraduate physics teaching in the next year?,Briefly describe how and why.,Please tell us about your perspective on the department's collective plans for the use of computational work in its undergraduate program:,Please describe other considerations that are important in your thinking about future use of computational work in the undergraduate physics curriculum.,What is your highest degree?,In what field did you receive your highest degree?,In what other field did you receive your highest degree?,When did you obtain your highest degree?,How did you come to learn computation? - Self-taught,How did you come to learn computation? - Informal on-the-job,How did you come to learn computation? - Formal course(s),How did you come to learn computation? - Please further describe your personal education regarding computational physics: ,How do you personally use computation? - Exclusively for personal enrichment/use ,How do you personally use computation? - To enrich my courses for my undergraduate students ,How do you personally use computation? - In my research work,How do you personally use computation? - To provide research experiences for my undergraduate students ,How do you personally use computation? - I do not use computation. ,How do you personally use computation? - Please further describe your personal education regarding computational physics:,What is your current faculty rank?,What is your current faculty rank? - Other - please specify: (TEXT),"As of the Spring 2016 term, were you employed:",Are you currently:,Gender:,What is your race or ethnicity? - American Indian or Alaska Native ,What is your race or ethnicity? - Black or African American ,What is your race or ethnicity? - Native Hawaiian or other Pacific Islander ,What is your race or ethnicity? - Asian ,What is your race or ethnicity? - White ,What is your race or ethnicity? - Hispanic or Latino/Latina  ,What is your race or ethnicity? - Other - please specify:,What is your race or ethnicity? - Prefer not to respond ,What is your race or ethnicity? - Other - please specify: (TEXT),Is there anything else you'd like to tell us about your views on computational physics in the undergraduate curriculum?,BASIC2015,HBCUfact,ModClassfact,Phy.Degfact,ModClass2fact
10120,No,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Neither agree nor disagree,Neither agree nor disagree,Strongly disgaree,Strongly disgaree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Some consideration,No consideration,No consideration,No consideration,No consideration,Some consideration,No consideration,No consideration,No consideration,No,,We have no plans to change how or whether we are using computation in our undergraduate program.,None,PhD,Physics,,1979,NA,NA,Checked,None,NA,NA,Checked,NA,NA,,Other,Professsor Emeritus,Course by course,Non-tenure tracked,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,No,18,Yes,Masters Colleges- Larger Programs,Phd,Masters
10200,No,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No,,We have no plans to change how or whether we are using computation in our undergraduate program.,,Masters,Physics,,1993,NA,NA,Checked,,Checked,NA,NA,NA,NA,,Instructor/Lecturer,,Full-time,Tenured,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,,,1,No,Associates - All,Associates,Associates
10220,No,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No,,We have no plans to change how or whether we are using computation in our undergraduate program.,"I teach at a community college so I do not see many Physics majors.  I have not used any computational methods in my General Physics classes because of the time already needed to teach the material.  There is no support by my college for teaching computational methods.  I do believe that teaching this at my level could have value, but without support and supplies, I can't see me making use of it.",Masters,Physics,,1990,NA,NA,Checked,Computer classes in undergraduate work Physics Projects for Physics Majors in undergraduate work,NA,NA,NA,NA,Checked,,Full Professor,,Full-time,Tenured,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,"I believe computational physics in the undergraduate curriculum has merit, especially for Physics majors.  However, without support, I can't undertake it in my courses.",1,No,Associates - All,Associates,Associates
10240,No,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Agree,Agree,Strongly disgaree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Some consideration,Some consideration,Some consideration,Some consideration,Some consideration,Some consideration,Some consideration,Some consideration,Some consideration,No,,We have no plans to change how or whether we are using computation in our undergraduate program.,"If a strong case regarding physics majors' computation skills affect their professional development can be made, it will be considered.",PhD,Physics,,2009,NA,NA,Checked,I've learned computational physics in my master program.,NA,NA,NA,NA,Checked,My area is experimental physics which uses little computation.,Associate Professor,,Full-time,Tenured,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,none,20,Yes,Masters Colleges- Medium & Small Programs,Bachelors,Masters
10270,No,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,,,Strongly disgaree,Strongly agree,Strongly disgaree,Strongly disgaree,Disagree,Agree,Neither agree nor disagree,Strongly disgaree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disgaree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No consideration,No,,We have no plans to change how or whether we are using computation in our undergraduate program.,"I have personally applied for grant to start a computational research division for the Physics department. Considering the fact that there are some good students who enjoy computation, I believe it will motivate the students. In addition, I am planning to talk to the computer science department to follow up on any collanorative utilization of computational facilities.",PhD,Physics,,2009,Checked,NA,NA,I am a computational/theoretical physicists working in the area od nonlinear dynamics and biophysics.,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,20,Yes,Masters Colleges- Medium & Small Programs,Bachelors,Masters
